ID,발송일,"발송채널 (noti : 네이버앱, npay: 페이앱)",서비스명,발송 문구,발송회원수,클릭회원수,클릭율,클릭까지 소요된 평균 분(Minutes)
882,2024-08-22,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,2190,279,12.74,422.9390681
883,2024-08-22,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,287676,13976,4.858,711.6031053
884,2024-08-22,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,9308,5863,62.989,411.9467849
885,2024-08-22,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,22674,2449,10.801,720.2780727
886,2024-08-22,noti,신용점수조회,(광고) 🚨 7월부터 대출한도가 줄어든다는데... 내 신용점수부터 확인하기! 👀,454338,18916,4.163,1001.060002
887,2024-08-23,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,3510,161,4.587,534.2795031
888,2024-08-23,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,6274,4155,66.226,508.8257521
889,2024-08-23,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,18614,2234,12.002,818.9525515
890,2024-08-23,noti,신용점수조회,(광고) 🚨 7월부터 대출한도가 줄어든다는데... 내 신용점수부터 확인하기! 👀,415361,12194,2.936,783.0341971
891,2024-08-23,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,244384,10347,4.234,558.3740215
892,2024-08-26,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,218446,11458,5.245,827.096701
893,2024-08-26,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,9018,719,7.973,877.5674548
894,2024-08-26,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4691,224,4.775,361.0089286
895,2024-08-26,noti,주택담보대출비교,(광고) 📬8월 23일 주담대 최저금리는 3.60%예요. 🧐2분 만에 한도 조회 GO 🚴 ,669280,36503,5.454,543.4307591
896,2024-08-26,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,763,79,10.354,790.2531646
897,2024-08-26,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,1465,427,29.147,1449.370023
898,2024-08-27,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4571,207,4.529,470.1594203
899,2024-08-27,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,35683,2266,6.35,587.749338
900,2024-08-27,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1722,213,12.369,358.9812207
901,2024-08-27,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,1633,227,13.901,1068.651982
902,2024-08-27,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,222970,6918,3.103,669.2158138
903,2024-08-28,noti,전월세대출비교,(광고) 📬8월 26일 최저금리는 3.56%예요🧐주택담보대출부터 전세대출까지 2분 만에 한도 조회 GO 🚴‍♀️,190343,8454,4.441,416.6988408
904,2024-08-28,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4399,206,4.683,465.8398058
905,2024-08-28,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,20986,1954,9.311,772.5056295
906,2024-08-28,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,223611,12178,5.446,871.5550172
907,2024-08-28,noti,전월세대출비교,(광고) 📬 8월 27일 전세대출 갈아타기 최저금리는 3.74%예요. 🧐이자를 아낄 수 있는지 확인해보세요 🚴‍♀️,132764,5200,3.917,382.2784615
908,2024-08-28,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1574,213,13.532,375.2065728
909,2024-08-28,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,1627,497,30.547,1061.468813
910,2024-08-28,noti,주택담보대출비교,(광고) 📬8월 26일 최저금리는 3.56%예요🧐주택담보대출부터 전세대출까지 2분 만에 한도 조회 GO 🚴‍♀️,229139,20811,9.082,519.3323723
911,2024-08-29,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,21658,2342,10.814,816.3159693
912,2024-08-29,noti,주택담보대출비교,(광고) 📬8월 27일 최저금리는 3.54%예요🧐주택담보대출부터 전세대출까지 2분 만에 한도 조회 GO 🚴,674406,61059,9.054,553.7981952
913,2024-08-29,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,2443,141,5.772,554.7801418
914,2024-08-29,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,2165,313,14.457,418.8306709
915,2024-08-29,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,220948,10388,4.702,1123.105699
916,2024-08-29,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,1502,460,30.626,1210.63913
917,2024-08-30,noti,중고차론,(광고) 여기에만 있는 혜택! 🎉 중고차론 이용하면 포인트 3만원 네이버페이에서 지급 🚗💸,387629,14117,3.642,488.9472976
918,2024-08-30,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,18745,1884,10.051,941.1157113
919,2024-08-30,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1729,256,14.806,552.0195313
920,2024-08-30,noti,중고차론,(광고) 중고차 찾고 있다면? 🧐 최저금리 3.9%  최고한도 1억 💚,447474,11816,2.641,650.7441605
921,2024-08-30,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,3989,146,3.66,664
922,2024-08-30,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,245242,10749,4.383,1343.937203
923,2024-08-30,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,1489,423,28.408,1141.522459
924,2024-09-02,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,15578,996,6.394,824.7670683
925,2024-09-02,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,720,84,11.667,556.4285714
926,2024-09-02,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,199732,11810,5.913,413.5162574
927,2024-09-02,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5648,261,4.621,416.9693487
928,2024-09-03,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5554,238,4.285,376.9789916
929,2024-09-03,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,160976,6664,4.14,466.3769508
930,2024-09-03,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1280,154,12.031,410.2987013
931,2024-09-03,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,25348,2240,8.837,740.1674107
932,2024-09-04,noti,신용대환대출,(광고) 첫달 금리 최대 -6% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1347,221,16.407,564.3257919
933,2024-09-04,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,959,120,12.513,947.1916667
934,2024-09-04,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,210220,9192,4.373,490.2557659
935,2024-09-04,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5491,241,4.389,483.473029
936,2024-09-04,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,26198,2407,9.188,770.4378895
937,2024-09-05,noti,신용대환대출,(광고) 첫달 금리 최대 -7% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1635,206,12.599,396.2718447
938,2024-09-05,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,187095,7274,3.888,620.81427
939,2024-09-05,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,881,108,12.259,1270.990741
940,2024-09-05,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,31850,2824,8.867,756.9791076
941,2024-09-05,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4817,206,4.277,536.9854369
942,2024-09-06,noti,신용대출비교,(광고) 대출비교 역대급 혜택이 쏟아진다!🤑 첫 달 금리 최대 7% 이자지원 해드려요.,205407,4333,2.109,807.3556427
943,2024-09-06,noti,신용대출비교,(광고) 띵동! 새로운 한도가 도착했어요.💌 이번달에 대출받으면 최대 7% 이자지원 해드려요,204438,6594,3.225,731.044131
944,2024-09-06,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4488,241,5.37,480.3651452
945,2024-09-06,noti,신용대출비교,(광고) 비상금 필요하신가요? 최대 7% 이자지원 받고 1분만에 비교하기 👉🏻,218470,5861,2.683,734.5243133
946,2024-09-06,noti,신용대출비교,(광고) 오늘 변경된 한도는 얼마일까? 1분만에 한도 알아보기 👉,19529,1253,6.416,870.7821229
947,2024-09-06,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,880,102,11.591,1049.588235
948,2024-09-06,noti,신용대환대출,(광고) 첫달 금리 최대 -7% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1747,244,13.967,603.557377
949,2024-09-06,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,27486,2368,8.615,842.5557432
950,2024-09-06,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,197711,6424,3.249,734.6871108
951,2024-09-09,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5735,234,4.08,452.2350427
952,2024-09-09,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,15217,931,6.118,737.301826
953,2024-09-09,noti,신용대환대출,(광고) 첫달 금리 최대 -7% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,855,87,10.175,445.1954023
954,2024-09-09,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,477,31,6.499,477.7419355
955,2024-09-09,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,155661,3913,2.514,458.6652185
956,2024-09-10,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4801,207,4.312,358.9323671
957,2024-09-10,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,67966,2864,4.214,554.4940642
958,2024-09-10,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,781,82,10.499,430.4756098
959,2024-09-10,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,176019,7036,3.997,483.2971859
960,2024-09-11,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5162,247,4.785,303.854251
961,2024-09-11,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,763,89,11.664,551.3483146
962,2024-09-11,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,22906,1724,7.526,580.9553364
963,2024-09-11,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,199571,8230,4.124,453.3115431
964,2024-09-11,noti,신용대출비교,(광고) 대출비교 역대급 혜택이 쏟아진다!🤑 첫 달 금리 최대 7% 이자지원 해드려요.,316868,6532,2.061,503.9863748
965,2024-09-12,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,675,87,12.889,421.1264368
966,2024-09-12,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,24460,1948,7.964,589.2669405
967,2024-09-12,noti,신용대환대출,(광고) 첫달 금리 최대 -7% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1969,260,13.205,340.5461538
968,2024-09-12,noti,신용대출비교,(광고) 은행한도 문 잠근다?🏦 지금이 최대한도 일 수 있어요!,287963,6819,2.368,432.7130078
969,2024-09-12,noti,신용대출비교,(광고) 벌써 천 만명이 다녀갔대요.🙌 최대 한도 확인하고 최대 15만원 이자 지원받기 👉,134158,5343,3.983,407.2315179
970,2024-09-13,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,663,67,10.106,548.761194
971,2024-09-13,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4057,173,4.264,457.1040462
972,2024-09-13,noti,신용대출비교,(광고) 이번 달 나의 최저금리·최대한도는? 최대 15만원 이자지원은 선물!🎁,450062,10725,2.383,547.8245221
973,2024-09-13,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,36069,2522,6.992,683.1348136
974,2024-09-13,noti,신용대출비교,(광고) 추석 때 돈 필요하세요? 한도 알아보고 최대 15O OOO원 이자지원 받기 👉,158719,8190,5.16,480.5091575
975,2024-09-16,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,5092,278,5.46,752.7697842
976,2024-09-16,noti,신용점수조회,(광고) 미뤄두었던 약관동의 완료하고  2024년 나의 신용분석 리포트 받으세요!,477,36,7.547,892.75
977,2024-09-16,noti,신용대환대출,(광고) 첫달 금리 최대 -7% 혜택 대상자입니다. 혜택 확인해보시겠어요? ,1597,161,10.081,765.1614907
978,2024-09-16,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,24480,1602,6.544,987.7253433
979,2024-09-17,noti,신용대환대출,(광고) 더 싼 대출이 잘 나오는 시간이 있다? 바로 지금이에요 👉 ,22291,1370,6.146,864.2233577
980,2024-09-17,noti,신용대환대출,(광고) 내 금리 한도가 달라졌을까? 지금 확인해보세요👉,4650,248,5.333,785.6209677
